,SAN,BTO_1,BKIA_0,BKIA,NTGY,TRE,ACX_0,ACX,FER,ACS,ELE_0,ELE,SAB,CRI,OHL,IBR,EBRO_0,EBRO_1,AMS,AENA,ITX,MTS,IAG,VIS_0,VIS,IBLA,BBVA,MAP,BME,CIE,MAS,IBE,ABG,ENG,SCYR_1,REP,ABE,ABG.P_0,ABG.P_1,ANA_0,ANA,EVA,GRF,CLNX,MRL,BKT,POP,ENC,IDR,SGRE_0,SGRE,MEL,TL5,REE,COL,JAZ,TEF,FCC,CABK,DIA,ALM,REE_0,CIN,LOR,UNF,ZEL,NHH_0,NHH_1,MAP_0,ALT,BTO_0,FAD,DRC,PRS_1,SCYR_0,TEM,CAR,AGS,COL_0,A3TV,SGC,PHM,SLR,FDR,ROVI
2012-07-27,2.7133036989,,25.869253308,,5.9595856409,27.058660095,5.9542413341,,5.6647493195,7.8772749202,4.237117434,,1.0306211268,,7.955054105,,,,14.874707802,,13.231628626,27.212609875,1.015230445,,,,3.1262013378,0.8558468169000001,9.38275469,,,1.8265416929,1.8282,7.8160476505,0.857472635,6.173449078,6.2018988042,,,25.387709913,,,10.277640321,,,1.1790717049000001,3.4154,,7.0061,0.9500398734000001,,,3.3684669216,4.9258949983,,,5.0226410251,5.4355330838,1.6342201121,0.9088678245,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-30,2.8233942926999998,,27.356131849,,6.2430703446999996,27.14600821,5.984881252,,5.6608556307,8.1685490137,4.3408450863,,1.0486905659,,7.9058694867,,,,14.861738788,,13.78088716,28.699288058,1.0974025771,,,,3.2597078296,0.8507403323,9.6540196825,,,1.8604141439,1.8902,7.7995104172000005,0.9228503493,6.3305723199,6.3987397011,,,26.928670618,,,10.311339025,,,1.2305637816,3.5455,,6.893,0.9695533119,,,3.3443595918,4.9758169748,,,5.0651775289,5.4057386937,1.6941291342,0.9348789284000001,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-31,2.8098086448,,29.660409381,,6.1239027518,27.360890155,5.9351784306,,5.687300267,8.0495537981,4.4425794504,,1.038578311,,7.8714134746,,,,15.211902179,,13.347955365,28.373677261,1.0793714153,,,,3.2318561352,0.8294973564,9.6148369607,,,1.8384877805,1.9114,7.7773229628,0.9560271001,6.0961692026,6.2798889331,,,27.27434913,,,10.739488942,,,1.2772133428,3.5545999999999998,,6.7923,1.0005598353,,,3.2639450362,5.0272990128,,,5.0308416364,5.4717119861,1.6806930738,0.9416701339,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-01,2.816679547,,31.630427396,,6.1759867534,28.68999545,5.9957619048,,5.5695973002,7.886577235,4.2575103057,,1.0325275355,,8.213295667,,,,15.181641146,,13.220521187,28.276053548,1.0931663403,,,,3.2051396999,0.8333782849,9.6389494036,,,1.8162589843,1.8822,7.8023355286000005,0.9111409081,6.121866637,6.2485836771,,,26.260032608,,,10.002016492,,,1.2403295202,3.5572,,6.8177,0.9956814756000001,,,3.1900045337,4.9633364807,,,5.0761116773,5.355587888,1.7161800801,0.9032565581,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-02,2.6281982045,,33.116985763,,5.8557945115,29.437989268,5.8597972688,,5.3852149138,7.6266333409,4.3339452425000005,,0.9548621023,,7.8714134746,,,,14.874707802,,12.943437949,25.758671351,1.0475453284,,,,2.9993550336,0.7993350541,9.6690899615,,,1.6920347936,1.7804,7.7223366617,0.8295813962,5.7141465172,6.0463735649,,,24.623127766,,,9.9128959565,,,1.1719693493,3.2756,,6.4552,0.9215138719,,,2.9744867097,4.7932897491,,,4.7565545261,4.8928495496,1.604502708,0.9088678245,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-03,2.8325294695,,34.343884681,,6.1636252829,30.580212386,6.1114450041,,5.6172138693,7.8051633733,4.4749320516,,0.9895918958000001,,8.164200313,,,,15.527669489,,13.647167374,26.431322541,1.0045855423,,,,3.2471442936,0.8558468169000001,9.9735095631,,,1.7911570784,1.8265,7.8243851722,0.8876407097000001,6.2461021648,6.1674994242,,,26.071726948,,,9.8579382917,,,1.2301602383,3.4107,,6.6388,0.9850979157,,,3.1915378622,4.9235549058,,,5.0978466307,5.138329416,1.6865417118,0.9297396377,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-06,2.9461335927,,35.421263296,,6.3590721950999995,29.843939402,6.1816034528,,5.8608127725,8.1434699717,4.634548439,,1.0432200018,,8.6586351599,,,,15.960345885,,14.167839325,27.125998593,1.01783736,,,,3.3934413736,0.9257716125000001,10.289985388,,,1.9351149965,1.8796,8.0725125753,0.9567589402000001,6.825013464,6.4296809422,,,26.686538376,,,9.8007526127,,,1.3084475649,3.4873,,6.8432,1.0315663586,,,3.2157303768,5.0600603097,,,5.3432649226,5.4724522195,1.6309796507,0.9611260201,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-07,3.0369388125,,37.874420785,,6.4019604686000005,30.536305772,6.2452335098,,5.8137640332,8.3595069398,4.7432593118,,1.0472814812,,9.0299745647,,,,15.08653504,,14.425979641,28.406119287,1.0390728548000001,,,,3.4841864325,1.0062498097,10.543166048,,,1.9853188082000002,1.876,8.0725125753,0.9796086140000001,7.0219020786,6.5358822028,,,26.897912572,,,9.7074545505,,,1.3203924356,3.5104,,6.8412,1.0763811203,,,3.3362670254,5.1505438917,,,5.5068771174,5.5238984334,1.6606970547,0.9932203660000001,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-08,3.032878734,,47.129631379,,6.2337992419,30.655746646,6.1780345987,,5.8311233956,8.2373861463,4.6141555672,,1.0458723965,,8.7914604086,,,,14.096003062,,14.091378818,28.29807841,1.0338047141,,,,3.4722283681,0.9872536872000001,10.579334713,,,1.9636948773,1.8407,8.0284132864,0.9538315797,6.825013464,6.5484407067,,,26.640401303,,,9.5951255413,,,1.3228136931,3.4895,,6.9335,1.0526507945,,,3.305004163,5.0819011741,,,5.5068771174,5.4228565886,1.6505804915,0.9796379549,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-09,3.0136714388,,56.235962014,,6.0261416084,29.310734505,6.2328730883,,5.8151430481,8.2905953893,4.6141555672,,1.0426397904,,8.7323674552,,,,14.342602295,,13.932172195,28.243611522,1.0183804674,,,,3.4352189153,1.0208883991,10.892796482,,,1.9309565483000002,1.8318,7.9180961604,0.9501723792000001,6.7570496906,6.5047589543,,,26.521301251,,,9.4658079283,,,1.3374219466000001,3.45,,6.893,1.0632343544,,,3.2720376026,4.9726968511,,,5.5068771174,5.4261876385,1.6462335307,0.9571404477000001,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-10,3.0030527717,,45.08565364,,5.9864190772,29.123573262,6.2211219833,,5.7527629095,8.193628054,4.5955259888,,1.0787786687,,8.5650861945,,,,14.199943135,,13.683761649000001,27.993897208,1.0082786718,,,,3.4237149547,1.0069306743,10.850599706,,,1.9008645044999999,1.792,7.8325848839,0.9243953452,6.740605833,6.4048369456,,,26.855620255,,,9.4955147745,,,1.3568727157,3.45,,7.0767,1.0274321555,,,3.3684669216,4.8798731766,,,5.4518063458,5.4130484975,1.6657553361000002,0.9653475803,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-13,3.026788616,,37.83760101,,6.0507138001,28.685995483,6.153836027,,5.6820275634,7.9805678288,4.5920760669,,1.0653509203,,8.5258099113,,,,14.459417403,,13.768229848,27.798649783,1.0056717569,,,,3.4388517452,1.0078838847,10.82045915,,,1.9013937614,1.8442,7.8767530777,0.9060180274,6.8906638435000005,6.3547849376,,,26.882446167,,,9.4997851334,,,1.3541286237,3.4641,,7.0173,1.0437209157,,,3.3596076909,4.8549121883,,,5.4741413441,5.3469826759,1.6719991524000002,0.9604442774,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-14,3.0597377156,,42.000476722,,5.9864190772,28.518834074,6.1670669008,,5.6429284386,8.1747257511,4.5988225809,,1.0686664137,,8.5503575883,,,,14.705828679,,13.609023226,27.701026071,1.0073010788,,,,3.4722283681,1.0236118575,10.808402928,,,1.9095594416,2.0335,8.0036763415,0.9509042195,7.1436991633,6.3423174374,,,26.974720309,,,9.5568779766,,,1.3642979054,3.4895,,6.9966,1.0755542796,,,3.3844816848,4.8517920647,,,5.5094773112,5.3932472568,1.6806930738,0.9768061008000001,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-15,3.0636416375,,44.676473886,,5.9626760085,28.451113703,6.0383270181,,5.6473899571,8.0901863105,4.581879631,,1.0693295125,,8.4667169579,,,,14.896134870000001,,13.554777593,26.963193194,0.9924199392,,,,3.4841864325,1.0135350612,10.892796482,,,1.9013937614,2.1494,7.9539957374,0.9729407376,7.1812761904,6.2550449364,,,26.528990762,,,9.516680902200001,,,1.3618766478,3.4873,,7.024,1.0600096759,,,3.3844816848,4.9141945349,,,5.5286120708,5.4150841391,1.6847238919,0.9833875394,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-16,3.1846632121,,52.073086306,,6.2216638955,29.09585256,6.218249491,,5.800379478,9.5215521498,4.8263640976,,1.1230405057,,8.8258271564,,,,14.749152705,,13.772965577,27.59268756,1.0051286495,,,,3.6179199764,1.1125327759,11.073639809,,,2.0318178208,2.1664,8.1800045917,1.0310000513,7.4671992234,6.520229575,,,27.724010814,,,9.8113356768,,,1.4630045039000001,3.9988,,7.4703,1.1813898791,,,3.4568888588,5.2316671029,,,5.700358205,6.1186758858,1.8169505324,1.0100803859,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-17,3.2462670971,,54.637983804,,6.5850459102,29.083945682,6.3682284077,,6.1415639559,9.8661843235,4.8129477346,,1.1980535441,,8.9536536053,,,,14.774996757,,13.862169502,28.200157064,1.0093648864,,,,3.6664333901,1.1292820452,11.121864701,,,2.0879946766,2.2963,8.3759708038,0.9898543753000001,7.5282228151,6.8046159838,,,28.746191609,,,9.7392037419,,,1.4936737658,4.1547,,7.7405,1.2058643615,,,3.43192968,5.3073300981,,,5.812099867,6.7860887302,1.8928247554,0.9798477218,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-20,3.2015281539,,52.109906077,,6.5117815833,28.996411522,6.3213980786,,6.1774994584,10.025737635,4.828127391,,1.2248261536,,8.7840514733,,,,14.593524531,,13.726727635,27.814424347,0.9913337246,,,,3.5874950276,1.1371119882,11.007330591,,,2.0842142687,2.3919,8.2325103061,0.9920498955,7.1975949982,6.8076191043000005,,,29.134337198,,,9.5274496336,,,1.4590497832,4.0687,,7.7688,1.2139673996,,,3.4392555823,5.3510118277,,,5.7766972283,6.8718632633,1.8435065106000001,0.948959536,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-21,3.2415043127,,51.850246626,,6.4049754615,28.952690952,6.5115918876,,6.2532641523,9.8629099082,4.7194931831,,1.2416522826,,8.8947391805,,,,14.744829702,,14.245763603,28.494218735,0.9950811648000001,,,,3.6301807767,1.1143030238,10.986232203,,,2.0789973064,2.5521000000000003,8.2298230053,1.0274221663,7.1483884759,6.8076191043000005,,,31.278400302,,,9.4510473396,,,1.4641344239,4.0823,,7.5993,1.2253778002,,,3.4246889627,5.3432115183,,,5.8149000756,6.8190291119,1.8813645864000001,0.9955278026000001,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-22,3.1509333281,,50.511927871,,6.2644014192,28.09716314,6.3996517327,,6.2655941666,9.3587244269,4.6566279393,,1.2275614354,,8.9536536053,,,,14.740506694,,13.857433773,27.858474071,0.9913337246,,,,3.5286885966,1.0941494311,10.971161924,,,1.9968868551,2.3981,8.2545599494,0.9927817355,6.773368499,6.6702945951,,,29.222591824,,,9.3833714315,,,1.4227309201,3.9758,,7.3808,1.1643569623,,,3.3080708199,5.4134142978,,,5.6376868672,6.5088713613,1.8612104959,0.9773042973,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-23,3.1743568587,,49.471369027,,6.2095285491,28.184604278,6.4340345953,,6.2456390116,9.4902219535,4.6021958379,,1.2322860136,,8.7520055968,,,,14.878936829,,13.715706298,27.617688755,0.9553257117,,,,3.4661736519,1.0716128126,10.808402928,,,1.9426002034,2.3229,8.135905302,0.9987177717000001,6.6632634338,6.6577360914,,,29.026684031,,,9.4722134674,,,1.4154671477,3.9825,,7.345,1.1488950427,,,3.3861001981,5.3198105923,,,5.5668149181,6.6672812865,1.8737771642,0.9592643382,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-24,3.1539003084,,46.832511806,,6.1544295546,28.31185904,6.3938197028,,6.2431243379,9.8629099082,4.6872172468,,1.3970660362,,8.6240898836,,,,14.965490904,,13.881198524,26.959621595,0.9457670235000001,,,,3.4769964571,1.0667105873,10.889782429,,,1.9452464888,2.2619,8.1911672226,0.9861138593000001,6.6843966038,6.6390803429,,,29.27266103,,,9.5229936067,,,1.3933529956,4.0687,,7.2509,1.165101119,,,3.4682184518,5.4422754403999996,,,5.5612811724,6.5279323686,1.9072092436,0.9580581782,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-27,3.1873178787,,45.382773213,,6.2002574461,28.837157024,6.377716337,,6.2431243379,9.8347052892,4.6549413108,,1.41778787,,8.7175495847,,,,15.047534017,,14.086643086,27.178977315,0.9648843999000001,,,,3.5439010711,1.1019112879,10.922937037,,,1.9819920496,2.2831,8.196679635,1.0207542901,6.8437081904,6.6763918398,,,29.449345043,,,9.5358975172,,,1.410382507,4.1616,,7.3921,1.2221531218,,,3.5002479782,5.4414954091,,,5.6104181681,6.7431551992,1.9118723467,0.9714308223,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-28,3.1619423875,,43.48703509,,6.0952603195,28.681995516,6.4010444562,,6.0688817657,9.5936636974,4.6259619665,,1.4071782910000001,,8.4421692809,,,,15.095181049,,13.863805481,26.554245081,0.9680344221,,,,3.5316402707,1.0737915792,10.938007314,,,1.9751873162,2.3698,8.1470679337,0.9993682963,6.8063812607,6.5640023309,,,29.587668876,,,9.4977427872,,,1.3965813391,4.1175,,7.3639,1.2262046408,,,3.4761406487,5.4009338033,,,5.5640147093,6.5418117429,1.8867390104,0.9721387858,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-29,3.1135337576,,50.511927871,,5.9925998126,28.482927394,6.3169587723,,6.1055473349,9.7877472043,4.5768197455,,1.4405818874,,8.3585286506,,,,15.415271363,,13.866991335,26.017017029,0.9542394971,,,,3.5468527453,1.0750852221,10.971161924,,,1.9501610184,2.3928000000000003,8.1800045917,0.996440936,6.7501095072,6.6203335908,,,29.049665186,,,9.4722134674,,,1.3867348919,4.1637,,7.2622,1.1976786394,,,3.4086741995,5.4609961814,,,5.5068771174,6.5253415522000005,1.861842781,0.9709588466,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-30,3.0357676361,,49.879908438,,5.900341031,27.742840486,6.2152899536,,5.9707283615,9.8035239295,4.5529769518,,1.3957398388,,8.1862485902,,,,15.238028165,,13.792166808,25.359842769,0.9680344221,,,,3.4934955587,1.0526847764,10.953077593,,,1.9146251878,2.4097,8.0587315467,0.9780636182,6.7124699565,6.6234277149,,,28.165895605,,,9.4278388663,,,1.3909317381,4.1221,,7.1709,1.165101119,,,3.4086741995,5.3517918584,,,5.3918018737,6.5352421725,1.8373417301,0.9950820478000001,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-31,3.2188615664,,53.002225307,,5.9901878183,28.292045249,6.2284337819,,6.0309994186,9.8911889469,4.663451118,,1.5412071123,,8.2010664607,,,,15.363395305,,14.077085525,25.929512848,0.9399014648,,,,3.6864896372000002,1.0796470151,10.922937037,,,1.9657362973999999,2.4345,8.1442428237,0.996440936,6.8601520475,6.742005472,,,28.573352353,,,9.4934724282,,,1.4562249827,4.2151,,7.1784,1.2099158806,,,3.5131108998,5.3697325685,,,5.4741413441,6.6005677607,1.9128207747000001,0.988736597,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-03,3.2238585863,,50.920787452,,6.0414426971,28.136883743,6.1553157958,,6.0343252779,9.7721937322,4.6872172468,,1.4674373839000001,,8.075560883,,,,15.371947337,,14.226820683,25.907487986,0.9489170457,,,,3.6907279387000003,1.0756980003,10.886768373,,,2.0037671967,2.3646000000000003,8.0947000294,0.9876588551000001,6.8906638435000005,6.6921354714,,,28.192808896,,,9.323957740400001,,,1.4372584653,4.1473,,7.2038,1.2270314814,,,3.4970961367,5.3190305616,,,5.539546219,6.5352421725,1.8612104959,0.9756786034,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-04,3.2357265084,,52.407665993,,6.2734463978,27.910094918,6.1553157958,,6.0374889,9.7627425803,4.7178065545,,1.4380123799,,8.2453415435,,,,15.35042629,,14.163017492,25.600628084,0.9415307866,,,,3.6786941902,1.1108306142,10.941021371,,,2.0573733754,2.3717,8.0532880413,1.0074998528,6.8952906322,6.6545509635,,,28.304306819,,,9.2942508945,,,1.4492840445000001,4.3454,,7.2226,1.3248467269,,,3.4970961367,5.4391553168,,,5.6948911308,6.5582819338,1.8529907884,0.9650853716000001,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-05,3.2458767052,,51.701366667,,6.2216638955,28.260324583,6.1275483702,,5.9699982947,9.4526406018,4.7024735683,,1.4064323051,,8.5134021764,,,,15.488762445,,14.43855085,24.998218346,0.9383807644000001,,,,3.683992067,1.1047028326,11.055555479,,,2.0392274194,2.3725,7.9264336821,1.0825541195,6.9094210951,6.6702945951,,,28.961323181,,,9.3661971617,,,1.452673805,4.3081,,7.2698,1.3427064843,,,3.4511814698,5.3993737418,,,5.6867571912,6.3867328677,1.8365513733,0.9676812378,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-06,3.3951626732,,51.180767075,,6.4996462374,28.968597798,6.4114028376,,6.1332087487999996,9.7094589187,4.7670254405,,1.5044051352999999,,8.9980179525,,,,15.752559718,,15.21719091,26.017017029,0.9648843999000001,,,,3.8788025605,1.2193604333999999,10.82045915,,,2.173885535,2.4618,8.1636051678,1.0972722369,7.4133033888,7.0980117541,,,30.544488821,,,9.4850245439,,,1.5393548244000002,4.4519,,7.5052,1.3908286085000001,,,3.5822810474,5.514818312,,,5.9892464037,6.7201154378,1.9023090334,0.9955278026000001,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-07,3.452940715,,50.177668354,,7.0249333687,28.634274979,6.5643412919,,6.1692253698,9.8693099013,4.8297373546,,1.4358573093,,9.1259336657,,,,15.683391642,,14.191604077,27.156952453,0.9754749919000001,,,,3.9517618906000003,1.2081942538,10.672488998,,,2.2375475975,2.4088,8.3484087485,1.1053224777,7.3570941587,7.1323201303,,,30.817291731,,,9.4383290964,,,1.5466185970000002,4.4126,,7.5089,1.3850407241,,,3.6096254035,5.4992176945,,,6.0983212002,6.7695260103,1.8896633295,0.9726107615,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-10,3.4452890285,,48.69078981,,6.9149615041,28.626275046,6.6462508454,,6.2012671838,10.157458417,4.894289227,,1.4271541389,,9.2981244619,,,,15.488762445,,14.170939075,27.353985678,0.9913337246,,,,3.9396524583,1.2261690795,10.453613574,,,2.1887803405,2.4601,8.6792223168,1.1619181111999999,7.3030732756,7.2073981424,,,32.64634699,,,9.1839642294,,,1.5730103039,4.3476,,7.3554,1.4014121685,,,3.6032365353999998,5.6240226346,,,6.0411836082,6.9280284645,1.8946425752,0.9812636488,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-11,3.5053313451,,51.589946829,,6.9210668647,28.849156925,6.6096048071,,6.1292339415,10.29215594,5.0148831642,,1.4741512581,,9.455586651800001,,,,15.281258213,,14.234742269,27.59536626,1.0273960482,,,,3.9881658716,1.2529270589000001,10.660157988,,,2.2194772495,2.4406,8.0062947369,1.1802954289,7.2655587722,7.1448786342,,,32.431128038,,,9.3026987788,,,1.6458094467,4.4057,,7.5428,1.4095978906,,,3.5991476596,5.6333830054,,,6.1228563623,6.9676309458,1.9147966658,0.9850132334,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-12,3.5501483667000002,,51.03220729,,7.122769887,29.071945782,6.7120570327,,6.093947387,10.351616339,5.1202207799,,1.4787929488,,9.5933214358,,,,15.207673152,,13.804738017,27.398035402,1.0273960482,,,,4.0246455367,1.3004514087,10.530682383,,,2.2710420079,2.4849,8.1001435356,1.2781180540000001,7.3874809053,7.2574501503,,,32.742291126,,,9.4934724282,,,1.6487956642000001,4.4519,,7.6972000000000005,1.4348165295,,,3.6016180219000002,5.6349430673,,,6.2292642934,7.0204650973,1.9121094538,0.9861931725,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-13,3.4849528735,,51.255687313,,7.1166645266,29.167479875,6.5914123558,,6.233390116,10.32341172,5.1490467942,,1.4654480879,,9.7015097432,,,,15.259455231,,13.882834504,26.915571871,1.0205528964,,,,3.9522916782,1.2563313818,10.453613574,,,2.2560715943,2.4345,8.0807811915,1.2626680966000001,7.3594700777,7.4634824158,,,31.862453681,,,9.7498796404,,,1.6380614229,4.3799,,7.6558,1.4690477312999999,,,3.7069065716000003,5.5998416776,,,6.1719266863,6.9478297052,1.8935360763,1.0072747527,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-14,3.5704487599,,52.109906077,,7.501377616,29.270920881,7.0625010948,,6.5675984014,10.999801661,5.2815237959,,1.5075548542,,9.6129595774,,,,15.289810244,,14.249035562,29.337711422,1.0454272101,,,,4.0549191178,1.2585782349999999,10.68790276,,,2.3584450295,2.5042999999999997,8.1746299894,1.3590270414,7.6500824239,7.4728557918,,,34.1257916,,,9.9595914035,,,1.6633232097000001,4.4499,,7.67,1.4942663701,,,3.6819473927,5.6396232526,,,6.3138039277,7.4066818188,1.9604792709,1.0103425946,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-17,3.5421843664,,51.515346763,,7.3608789484,29.26673487,7.2277999703999996,,6.506516159,10.974797039,5.2085387811,,1.4674373839000001,,9.6056399065,,,,15.30277926,,14.54514782,28.230813291,1.031632285,,,,4.0499996608,1.2294372296,10.616999454,,,2.3545134057,2.5823,8.298728143,1.4076537494,7.7625008836,7.4415505359,,,34.721291868,,,10.476676188,,,1.6575121916,4.4309,,7.5239,1.4992274138,,,3.6176327852,5.8065498603,,,6.270134006,7.7432103805,1.9309199382000002,0.9908604876,,,,,,,,,,,,,,,,,,,,,,,,,
